-2.7646	9.1080	1.0000
-2.7093	8.9260	1.0000
-2.6540	8.7441	1.0000
-2.5987	8.5621	1.0000
-2.5434	8.3802	1.0000
-2.4881	8.1982	1.0000
-2.4328	8.0162	1.0000
-2.3775	7.8342	1.0000
-2.3222	7.6522	1.0000
-2.2669	7.4702	1.0000
-2.2116	7.2882	1.0000
-2.1564	7.1062	1.0000
-2.1011	6.9241	1.0000
-2.0458	6.7421	1.0000
-1.9905	6.5600	1.0000
-1.9352	6.3779	1.0000
-1.8799	6.1959	1.0000
-1.8246	6.0138	1.0000
-1.7693	5.8317	1.0000
-1.7141	5.6496	1.0000
-1.6588	5.4675	1.0000
-1.6035	5.2854	1.0000
-1.5482	5.1032	1.0000
-1.4929	4.9211	1.0000
-1.4376	4.7390	1.0000
-1.3824	4.5568	1.0000
-1.3271	4.3746	1.0000
-1.2718	4.1925	1.0000
-1.2165	4.0103	1.0000
-1.1612	3.8281	1.0000
-1.1059	3.6459	1.0000
-1.0506	3.4637	1.0000
-0.9953	3.2815	1.0000
-0.9401	3.0992	1.0000
-0.8848	2.9170	1.0000
-0.8295	2.7348	1.0000
-0.7742	2.5525	1.0000
-0.7189	2.3702	1.0000
-0.6636	2.1880	1.0000
-0.6083	2.0057	1.0000
-0.5530	1.8234	1.0000
-0.4977	1.6411	1.0000
-0.4424	1.4588	1.0000
-0.3871	1.2765	1.0000
-0.3318	1.0941	1.0000
-0.2765	0.9118	1.0000
-0.2212	0.7295	1.0000
-0.1659	0.5471	1.0000
-0.1106	0.3647	1.0000
-0.0553	0.1824	1.0000
0.0000	0.0000	1.0000
0.0553	-0.1824	1.0000
0.1106	-0.3648	1.0000
0.1659	-0.5472	1.0000
0.2213	-0.7296	1.0000
0.2766	-0.9120	1.0000
0.3319	-1.0945	1.0000
0.3872	-1.2769	1.0000
0.4425	-1.4594	1.0000
0.4979	-1.6418	1.0000
0.5532	-1.8243	1.0000
0.6085	-2.0068	1.0000
0.6639	-2.1892	1.0000
0.7192	-2.3717	1.0000
0.7746	-2.5542	1.0000
0.8299	-2.7368	1.0000
0.8852	-2.9193	1.0000
0.9406	-3.1018	1.0000
0.9959	-3.2844	1.0000
1.0513	-3.4669	1.0000
1.1067	-3.6495	1.0000
1.1620	-3.8320	1.0000
1.2174	-4.0146	1.0000
1.2728	-4.1972	1.0000
1.3281	-4.3798	1.0000
1.3835	-4.5624	1.0000
1.4389	-4.7450	1.0000
1.4943	-4.9276	1.0000
1.5496	-5.1102	1.0000
1.6050	-5.2929	1.0000
1.6604	-5.4755	1.0000
1.7158	-5.6582	1.0000
1.7712	-5.8409	1.0000
1.8266	-6.0235	1.0000
1.8820	-6.2062	1.0000
1.9375	-6.3889	1.0000
1.9929	-6.5716	1.0000
2.0483	-6.7543	1.0000
2.1037	-6.9370	1.0000
2.1592	-7.1198	1.0000
2.2146	-7.3025	1.0000
2.2700	-7.4853	1.0000
2.3255	-7.6680	1.0000
2.3809	-7.8508	1.0000
2.4364	-8.0335	1.0000
2.4918	-8.2163	1.0000
2.5473	-8.3991	1.0000
2.6028	-8.5819	1.0000
2.6582	-8.7647	1.0000
2.7137	-8.9476	1.0000
2.7692	-9.1304	1.0000
-2.8040	9.2168	2.0000
-2.7472	9.0347	2.0000
-2.6903	8.8527	2.0000
-2.6335	8.6706	2.0000
-2.5767	8.4885	2.0000
-2.5200	8.3064	2.0000
-2.4632	8.1243	2.0000
-2.4065	7.9422	2.0000
-2.3499	7.7601	2.0000
-2.2932	7.5779	2.0000
-2.2366	7.3958	2.0000
-2.1800	7.2137	2.0000
-2.1234	7.0315	2.0000
-2.0668	6.8493	2.0000
-2.0103	6.6672	2.0000
-1.9538	6.4850	2.0000
-1.8973	6.3028	2.0000
-1.8408	6.1206	2.0000
-1.7844	5.9384	2.0000
-1.7280	5.7561	2.0000
-1.6716	5.5739	2.0000
-1.6152	5.3917	2.0000
-1.5589	5.2094	2.0000
