0.0449	-0.5463	1.0000
0.0440	-0.5354	1.0000
0.0431	-0.5244	1.0000
0.0422	-0.5135	1.0000
0.0413	-0.5025	1.0000
0.0405	-0.4916	1.0000
0.0396	-0.4806	1.0000
0.0387	-0.4697	1.0000
0.0378	-0.4587	1.0000
0.0369	-0.4478	1.0000
0.0360	-0.4369	1.0000
0.0351	-0.4259	1.0000
0.0342	-0.4150	1.0000
0.0333	-0.4040	1.0000
0.0324	-0.3931	1.0000
0.0316	-0.3822	1.0000
0.0307	-0.3712	1.0000
0.0298	-0.3603	1.0000
0.0289	-0.3494	1.0000
0.0280	-0.3384	1.0000
0.0271	-0.3275	1.0000
0.0262	-0.3166	1.0000
0.0253	-0.3056	1.0000
0.0244	-0.2947	1.0000
0.0235	-0.2838	1.0000
0.0226	-0.2728	1.0000
0.0217	-0.2619	1.0000
0.0208	-0.2510	1.0000
0.0199	-0.2401	1.0000
0.0190	-0.2291	1.0000
0.0181	-0.2182	1.0000
0.0172	-0.2073	1.0000
0.0163	-0.1964	1.0000
0.0154	-0.1855	1.0000
0.0145	-0.1745	1.0000
0.0136	-0.1636	1.0000
0.0127	-0.1527	1.0000
0.0117	-0.1418	1.0000
0.0108	-0.1309	1.0000
0.0099	-0.1200	1.0000
0.0090	-0.1091	1.0000
0.0081	-0.0982	1.0000
0.0072	-0.0872	1.0000
0.0063	-0.0763	1.0000
0.0054	-0.0654	1.0000
0.0045	-0.0545	1.0000
0.0036	-0.0436	1.0000
0.0027	-0.0327	1.0000
0.0018	-0.0218	1.0000
0.0009	-0.0109	1.0000
0.0000	0.0000	1.0000
-0.0009	0.0109	1.0000
-0.0018	0.0218	1.0000
-0.0027	0.0327	1.0000
-0.0036	0.0436	1.0000
-0.0045	0.0545	1.0000
-0.0054	0.0654	1.0000
-0.0063	0.0763	1.0000
-0.0072	0.0872	1.0000
-0.0081	0.0981	1.0000
-0.0090	0.1090	1.0000
-0.0099	0.1199	1.0000
-0.0108	0.1307	1.0000
-0.0117	0.1416	1.0000
-0.0126	0.1525	1.0000
-0.0135	0.1634	1.0000
-0.0144	0.1743	1.0000
-0.0153	0.1852	1.0000
-0.0162	0.1961	1.0000
-0.0171	0.2069	1.0000
