0.0476	-0.5464	1.0000
0.0467	-0.5354	1.0000
0.0457	-0.5245	1.0000
0.0448	-0.5135	1.0000
0.0439	-0.5026	1.0000
0.0429	-0.4916	1.0000
0.0420	-0.4807	1.0000
0.0410	-0.4697	1.0000
0.0401	-0.4588	1.0000
0.0391	-0.4478	1.0000
0.0382	-0.4369	1.0000
0.0373	-0.4259	1.0000
0.0363	-0.4150	1.0000
0.0354	-0.4041	1.0000
0.0344	-0.3931	1.0000
0.0335	-0.3822	1.0000
0.0325	-0.3712	1.0000
0.0316	-0.3603	1.0000
0.0306	-0.3494	1.0000
0.0297	-0.3384	1.0000
0.0287	-0.3275	1.0000
0.0278	-0.3166	1.0000
0.0268	-0.3056	1.0000
0.0258	-0.2947	1.0000
0.0249	-0.2838	1.0000
0.0239	-0.2729	1.0000
0.0230	-0.2619	1.0000
0.0220	-0.2510	1.0000
0.0211	-0.2401	1.0000
0.0201	-0.2292	1.0000
0.0192	-0.2182	1.0000
0.0182	-0.2073	1.0000
0.0172	-0.1964	1.0000
0.0163	-0.1855	1.0000
0.0153	-0.1746	1.0000
0.0144	-0.1636	1.0000
0.0134	-0.1527	1.0000
0.0125	-0.1418	1.0000
0.0115	-0.1309	1.0000
0.0105	-0.1200	1.0000
0.0096	-0.1091	1.0000
0.0086	-0.0982	1.0000
0.0077	-0.0872	1.0000
0.0067	-0.0763	1.0000
0.0057	-0.0654	1.0000
0.0048	-0.0545	1.0000
0.0038	-0.0436	1.0000
0.0029	-0.0327	1.0000
0.0019	-0.0218	1.0000
0.0010	-0.0109	1.0000
0.0000	0.0000	1.0000
-0.0010	0.0109	1.0000
-0.0019	0.0218	1.0000
-0.0029	0.0327	1.0000
-0.0038	0.0436	1.0000
-0.0048	0.0545	1.0000
-0.0057	0.0654	1.0000
-0.0067	0.0763	1.0000
-0.0076	0.0872	1.0000
-0.0086	0.0981	1.0000
-0.0095	0.1090	1.0000
-0.0105	0.1198	1.0000
-0.0115	0.1307	1.0000
-0.0124	0.1416	1.0000
-0.0134	0.1525	1.0000
-0.0143	0.1634	1.0000
-0.0153	0.1743	1.0000
-0.0162	0.1852	1.0000
-0.0171	0.1960	1.0000
-0.0181	0.2069	1.0000
-0.0190	0.2178	1.0000
-0.0200	0.2287	1.0000
-0.0209	0.2396	1.0000
-0.0219	0.2504	1.0000
-0.0228	0.2613	1.0000
-0.0238	0.2722	1.0000
-0.0247	0.2831	1.0000
-0.0256	0.2939	1.0000
-0.0266	0.3048	1.0000
-0.0275	0.3157	1.0000
-0.0284	0.3266	1.0000
-0.0294	0.3374	1.0000
-0.0303	0.3483	1.0000
-0.0312	0.3592	1.0000
-0.0322	0.3700	1.0000
-0.0331	0.3809	1.0000
-0.0340	0.3918	1.0000
-0.0350	0.4026	1.0000
-0.0359	0.4135	1.0000
-0.0368	0.4243	1.0000
-0.0377	0.4352	1.0000
-0.0387	0.4461	1.0000
-0.0396	0.4569	1.0000
-0.0405	0.4678	1.0000
-0.0414	0.4786	1.0000
-0.0423	0.4895	1.0000
-0.0432	0.5003	1.0000
-0.0441	0.5112	1.0000
-0.0451	0.5220	1.0000
-0.0460	0.5329	1.0000
-0.0469	0.5437	1.0000
-0.6209	-0.4027	2.0000
-0.6206	-0.3920	2.0000
-0.6203	-0.3814	2.0000
-0.6201	-0.3708	2.0000
-0.6198	-0.3601	2.0000
-0.6196	-0.3495	2.0000
-0.6193	-0.3389	2.0000
-0.6191	-0.3282	2.0000
-0.6189	-0.3176	2.0000
-0.6187	-0.3069	2.0000
-0.6185	-0.2963	2.0000
-0.6183	-0.2857	2.0000
-0.6181	-0.2750	2.0000
-0.6179	-0.2644	2.0000
-0.6177	-0.2538	2.0000
-0.6175	-0.2431	2.0000
-0.6174	-0.2325	2.0000
-0.6172	-0.2219	2.0000
-0.6170	-0.2112	2.0000
-0.6169	-0.2006	2.0000
-0.6168	-0.1899	2.0000
-0.6166	-0.1793	2.0000
-0.6165	-0.1687	2.0000
-0.6164	-0.1580	2.0000
-0.6163	-0.1474	2.0000
-0.6162	-0.1368	2.0000
-0.6161	-0.1261	2.0000
-0.6160	-0.1155	2.0000
-0.6159	-0.1049	2.0000
-0.6158	-0.0942	2.0000
-0.6158	-0.0836	2.0000
-0.6157	-0.0729	2.0000
-0.6156	-0.0623	2.0000
-0.6156	-0.0517	2.0000
-0.6156	-0.0410	2.0000
-0.6155	-0.0304	2.0000
-0.6155	-0.0198	2.0000
-0.6155	-0.0091	2.0000
-0.6155	0.0015	2.0000
-0.6154	0.0121	2.0000
-0.6154	0.0228	2.0000
-0.6154	0.0334	2.0000
-0.6155	0.0441	2.0000
-0.6155	0.0547	2.0000
-0.6155	0.0653	2.0000
-0.6155	0.0760	2.0000
-0.6156	0.0866	2.0000
-0.6156	0.0972	2.0000
-0.6157	0.1079	2.0000
-0.6157	0.1185	2.0000
-0.6158	0.1291	2.0000
-0.6159	0.1398	2.0000
-0.6159	0.1504	2.0000
-0.6160	0.1610	2.0000
-0.6161	0.1717	2.0000
-0.6162	0.1823	2.0000
-0.6163	0.1929	2.0000
-0.6164	0.2036	2.0000
-0.6165	0.2142	2.0000
-0.6166	0.2248	2.0000
-0.6168	0.2355	2.0000
-0.6169	0.2461	2.0000
-0.6170	0.2567	2.0000
-0.6172	0.2674	2.0000
-0.6173	0.2780	2.0000
-0.6175	0.2886	2.0000
-0.6176	0.2992	2.0000
-0.6178	0.3099	2.0000
-0.6180	0.3205	2.0000
-0.6182	0.3311	2.0000
-0.6184	0.3418	2.0000
-0.6185	0.3524	2.0000
-0.6187	0.3630	2.0000
-0.6189	0.3737	2.0000
-0.6192	0.3843	2.0000
-0.6194	0.3949	2.0000
-0.6196	0.4055	2.0000
-0.6198	0.4162	2.0000
-0.6201	0.4268	2.0000
-0.6203	0.4374	2.0000
-0.6205	0.4480	2.0000
-0.6208	0.4587	2.0000
-0.6210	0.4693	2.0000
-0.6213	0.4799	2.0000
-0.6216	0.4905	2.0000
-0.6218	0.5012	2.0000
-0.6221	0.5118	2.0000
-0.6224	0.5224	2.0000
-0.6227	0.5330	2.0000
-0.6230	0.5437	2.0000
-0.6233	0.5543	2.0000
-0.6236	0.5649	2.0000
-0.6239	0.5755	2.0000
-0.6242	0.5861	2.0000
-0.6245	0.5968	2.0000
-0.6248	0.6074	2.0000
-0.6252	0.6180	2.0000
-0.6255	0.6286	2.0000
-0.6258	0.6392	2.0000
-0.6262	0.6499	2.0000
-0.6265	0.6605	2.0000
0.6082	-0.6280	3.0000
0.6077	-0.6168	3.0000
0.6072	-0.6057	3.0000
0.6067	-0.5945	3.0000
0.6063	-0.5833	3.0000
0.6058	-0.5721	3.0000
0.6054	-0.5610	3.0000
0.6049	-0.5498	3.0000
0.6045	-0.5386	3.0000
0.6041	-0.5274	3.0000
0.6036	-0.5163	3.0000
0.6032	-0.5051	3.0000
0.6028	-0.4939	3.0000
0.6024	-0.4827	3.0000
0.6020	-0.4716	3.0000
0.6016	-0.4604	3.0000
0.6012	-0.4492	3.0000
0.6008	-0.4381	3.0000
0.6004	-0.4269	3.0000
0.6001	-0.4157	3.0000
0.5997	-0.4045	3.0000
0.5994	-0.3934	3.0000
0.5990	-0.3822	3.0000
0.5987	-0.3710	3.0000
0.5983	-0.3599	3.0000
0.5980	-0.3487	3.0000
0.5977	-0.3375	3.0000
0.5973	-0.3264	3.0000
0.5970	-0.3152	3.0000
0.5967	-0.3040	3.0000
0.5964	-0.2929	3.0000
0.5961	-0.2817	3.0000
0.5958	-0.2705	3.0000
0.5955	-0.2594	3.0000
0.5953	-0.2482	3.0000
0.5950	-0.2371	3.0000
0.5947	-0.2259	3.0000
0.5945	-0.2147	3.0000
0.5942	-0.2036	3.0000
0.5940	-0.1924	3.0000
0.5938	-0.1812	3.0000
0.5935	-0.1701	3.0000
0.5933	-0.1589	3.0000
0.5931	-0.1478	3.0000
0.5929	-0.1366	3.0000
0.5927	-0.1254	3.0000
0.5925	-0.1143	3.0000
0.5923	-0.1031	3.0000
0.5921	-0.0919	3.0000
0.5920	-0.0808	3.0000
0.5918	-0.0696	3.0000
0.5916	-0.0585	3.0000
0.5915	-0.0473	3.0000
0.5913	-0.0361	3.0000
0.5912	-0.0250	3.0000
0.5911	-0.0138	3.0000
0.5909	-0.0027	3.0000
0.5908	0.0085	3.0000
0.5907	0.0196	3.0000
0.5906	0.0308	3.0000
0.5905	0.0420	3.0000
0.5904	0.0531	3.0000
0.5904	0.0643	3.0000
0.5903	0.0754	3.0000
0.5902	0.0866	3.0000
0.5902	0.0978	3.0000
0.5901	0.1089	3.0000
0.5901	0.1201	3.0000
0.5900	0.1312	3.0000
0.5900	0.1424	3.0000
0.5900	0.1535	3.0000
0.5900	0.1647	3.0000
0.5900	0.1759	3.0000
0.5900	0.1870	3.0000
0.5900	0.1982	3.0000
0.5900	0.2093	3.0000
0.5900	0.2205	3.0000
0.5901	0.2316	3.0000
0.5901	0.2428	3.0000
0.5901	0.2540	3.0000
0.5902	0.2651	3.0000
0.5903	0.2763	3.0000
0.5903	0.2874	3.0000
0.5904	0.2986	3.0000
0.5905	0.3097	3.0000
0.5906	0.3209	3.0000
0.5907	0.3321	3.0000
0.5908	0.3432	3.0000
0.5909	0.3544	3.0000
0.5911	0.3655	3.0000
